transaction_id,transaction_date,posted_date,account_name,account_type,merchant_name,description,amount,currency,channel,city,state
TX000568,2026-01-07,2026-01-08,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLEFDS RIV 10234,-39.94,USD,Card,Riverside,CA
TX000767,2026-01-07,2026-01-09,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN N OUT BURGER,-37.39,USD,Card,Riverside,CA
TX000569,2026-01-08,2026-01-08,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADERJOES STORE 182,-35.64,USD,Card,Riverside,CA
TX001092,2026-01-08,2026-01-09,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-15.87,USD,Card,Los Angeles,CA
TX000250,2026-01-09,2026-01-11,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEYPLUS MONTHLY,-15.99,USD,Card,Burbank,CA
TX000361,2026-01-09,2026-01-09,Chase Total Checking,checking,UCR PAYROLL,UCR CAMPUS EMPLOYMENT DD,1151.58,USD,Direct Deposit,Riverside,CA
TX000368,2026-01-09,2026-01-09,Chase Total Checking,checking,UCR STUDENT ACCT REFUND,UCR STUDENT ACCOUNT REFUND,927.85,USD,ACH,Riverside,CA
TX000948,2026-01-09,2026-01-09,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-6.34,USD,Card,Riverside,CA
TX001008,2026-01-09,2026-01-11,Chase Freedom Unlimited,credit_card,AMAZON,AMZN Mktp US,-52.13,USD,Card,Seattle,CA
TX000643,2026-01-10,2026-01-10,Chase Total Checking,checking,SHELL,SHELL SERVICE STATION,-54.61,USD,Debit,Riverside,CA
TX001007,2026-01-11,2026-01-11,Chase Freedom Unlimited,credit_card,TARGET,TARGET STORE #1824,-76.74,USD,Card,Riverside,CA
TX000309,2026-01-12,2026-01-13,Chase Total Checking,checking,SCE,SOUTHERN CALIFORNIA EDISON,-84.4,USD,Autopay,Rosemead,CA
TX000771,2026-01-12,2026-01-13,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-37.28,USD,Card,Riverside,CA
TX000251,2026-01-14,2026-01-14,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE SYSTEMS SUBSCRIPTION,-34.99,USD,Card,San Jose,CA
TX000310,2026-01-14,2026-01-15,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RPU WATER BILL,-24.01,USD,Autopay,Riverside,CA
TX000768,2026-01-15,2026-01-16,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS,-37.78,USD,Card,Riverside,CA
TX000770,2026-01-15,2026-01-17,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN-N-OUT BURGER 165,-26.69,USD,Card,Riverside,CA
TX000951,2026-01-15,2026-01-15,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-7.06,USD,Card,Riverside,CA
TX000244,2026-01-16,2026-01-17,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM MOBILE/INT BUNDLE,-64.99,USD,Autopay,Riverside,CA
TX000245,2026-01-18,2026-01-20,Chase Total Checking,checking,T-MOBILE,T-MOBILE USA PMT,-40.0,USD,Autopay,Riverside,CA
TX000246,2026-01-20,2026-01-20,Chase Total Checking,checking,GEICO,GEICO INSURANCE WEB PMT,-114.42,USD,Autopay,Riverside,CA
TX000641,2026-01-21,2026-01-23,Chase Total Checking,checking,SHELL,SHELL SERVICE STATION,-74.97,USD,Debit,Riverside,CA
TX000252,2026-01-22,2026-01-23,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMAZON PRIME MTH,-16.99,USD,Card,Seattle,CA
TX000362,2026-01-23,2026-01-24,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1174.89,USD,Direct Deposit,Riverside,CA
TX000949,2026-01-24,2026-01-25,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-6.68,USD,Card,Riverside,CA
TX000253,2026-01-25,2026-01-26,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANET FITNESS CLUB FEES,-34.99,USD,Card,Riverside,CA
TX000572,2026-01-26,2026-01-26,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLE FOODS MARKET #10234,-92.31,USD,Card,Riverside,CA
TX000247,2026-01-27,2026-01-29,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE.COM/BILL ICLOUD,-3.99,USD,Card,Cupertino,CA
TX000571,2026-01-27,2026-01-27,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOE'S RIVERSIDE,-80.85,USD,Card,Riverside,CA
TX000766,2026-01-27,2026-01-28,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-12.96,USD,Card,San Francisco,CA
TX000765,2026-01-28,2026-01-28,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS #2201,-46.8,USD,Card,Riverside,CA
TX000374,2026-01-30,2026-01-30,Chase Total Checking,checking,VENMO,VENMO TRANSFER,28.53,USD,Transfer,New York,CA
TX001091,2026-01-30,2026-01-31,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-14.37,USD,Card,Los Angeles,CA
TX001109,2026-01-31,2026-01-31,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS/PHARMACY #8821,-34.65,USD,Card,Riverside,CA
TX000254,2026-02-01,2026-02-02,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RESIDENT PORTAL,-925.0,USD,ACH,Riverside,CA
TX000576,2026-02-01,2026-02-01,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOE'S RIVERSIDE,-58.89,USD,Card,Riverside,CA
TX000773,2026-02-01,2026-02-01,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE MEXICAN GRILL,-18.96,USD,Card,Riverside,CA
TX000775,2026-02-02,2026-02-04,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS #2201,-10.85,USD,Card,Riverside,CA
TX001095,2026-02-02,2026-02-03,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-21.3,USD,Card,Los Angeles,CA
TX000954,2026-02-03,2026-02-03,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-5.67,USD,Card,Riverside,CA
TX000259,2026-02-04,2026-02-05,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX *STANDARD PLAN,-17.99,USD,Card,Los Gatos,CA
TX000455,2026-02-04,2026-02-05,Chase Total Checking,checking,ROBINHOOD,ROBINHOOD INSTANT DEPOSIT,-225.0,USD,Transfer,Menlo Park,CA
TX000456,2026-02-05,2026-02-05,Robinhood Brokerage,brokerage,ROBINHOOD,BUY VOO,-225.0,USD,Brokerage,Menlo Park,CA
TX000577,2026-02-05,2026-02-05,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO MEMBERSHIP STORE,-77.91,USD,Card,Moreno Valley,CA
TX000960,2026-02-05,2026-02-06,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-5.9,USD,Card,Riverside,CA
TX000363,2026-02-06,2026-02-06,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1161.92,USD,Direct Deposit,Riverside,CA
TX000439,2026-02-06,2026-02-08,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-150.0,USD,Transfer,Riverside,CA
TX000440,2026-02-06,2026-02-08,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,150.0,USD,Transfer,Riverside,CA
TX000958,2026-02-06,2026-02-06,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-9.54,USD,Card,Riverside,CA
TX000260,2026-02-07,2026-02-08,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA 877-778-1161,-12.99,USD,Card,New York,CA
TX000261,2026-02-09,2026-02-09,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEY PLUS,-15.99,USD,Card,Burbank,CA
TX000774,2026-02-09,2026-02-10,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*THAIFOOD,-15.18,USD,Card,San Francisco,CA
TX000959,2026-02-09,2026-02-10,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-4.48,USD,Card,Riverside,CA
TX000777,2026-02-10,2026-02-12,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE MEXICAN GRILL,-8.76,USD,Card,Riverside,CA
TX000956,2026-02-10,2026-02-10,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-4.58,USD,Card,Riverside,CA
TX001009,2026-02-11,2026-02-13,Chase Freedom Unlimited,credit_card,AMAZON,AMZN Mktp US,-69.43,USD,Card,Seattle,CA
TX000311,2026-02-12,2026-02-13,Chase Total Checking,checking,SCE,SCE RESIDENTIAL BILL,-69.87,USD,Autopay,Rosemead,CA
TX000575,2026-02-12,2026-02-13,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADERJOES STORE 182,-61.31,USD,Card,Riverside,CA
TX000644,2026-02-12,2026-02-12,Chase Total Checking,checking,SHELL,SHELL OIL 575104,-62.44,USD,Debit,Riverside,CA
TX001011,2026-02-12,2026-02-12,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO.COM,-42.0,USD,Card,Torrance,CA
TX001010,2026-02-13,2026-02-14,Chase Freedom Unlimited,credit_card,AMAZON,AMAZON MKTPLACE PMTS,-27.6,USD,Card,Seattle,CA
TX000262,2026-02-14,2026-02-15,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE CREATIVE CLOUD,-34.99,USD,Card,San Jose,CA
TX000312,2026-02-14,2026-02-15,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE PUB UTIL,-27.14,USD,Autopay,Riverside,CA
TX000778,2026-02-15,2026-02-17,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-21.34,USD,Card,San Francisco,CA
TX001128,2026-02-15,2026-02-17,Chase Total Checking,checking,UCR PARKING,UCR TRANSPORTATION,-18.0,USD,Debit,Riverside,CA
TX000255,2026-02-16,2026-02-16,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM MOBILE/INT BUNDLE,-64.99,USD,Autopay,Riverside,CA
TX001094,2026-02-17,2026-02-19,Chase Freedom Unlimited,credit_card,UBER,UBER TRIP HELP.UBER.COM,-7.0,USD,Card,Los Angeles,CA
TX000256,2026-02-18,2026-02-19,Chase Total Checking,checking,T-MOBILE,T-MOBILE WIRELESS,-40.0,USD,Autopay,Riverside,CA
TX000776,2026-02-18,2026-02-20,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN N OUT BURGER,-14.51,USD,Card,Riverside,CA
TX000953,2026-02-18,2026-02-18,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-7.97,USD,Card,Riverside,CA
TX000257,2026-02-20,2026-02-21,Chase Total Checking,checking,GEICO,GEICO INSURANCE WEB PMT,-114.42,USD,Autopay,Riverside,CA
TX000364,2026-02-20,2026-02-22,Chase Total Checking,checking,UCR PAYROLL,UCR CAMPUS EMPLOYMENT DD,1147.83,USD,Direct Deposit,Riverside,CA
TX000645,2026-02-20,2026-02-22,Chase Total Checking,checking,SHELL,SHELL SERVICE STATION,-57.95,USD,Debit,Riverside,CA
TX000772,2026-02-20,2026-02-22,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS,-17.21,USD,Card,Riverside,CA
TX000955,2026-02-20,2026-02-20,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-4.91,USD,Card,Riverside,CA
TX000263,2026-02-22,2026-02-23,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMZN PRIME SUBSCRIPTION,-16.99,USD,Card,Seattle,CA
TX000578,2026-02-24,2026-02-25,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLE FOODS MARKET #10234,-73.74,USD,Card,Riverside,CA
TX000957,2026-02-24,2026-02-26,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-3.5,USD,Card,Riverside,CA
TX000264,2026-02-25,2026-02-25,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PF CLUB MEMBERSHIP,-34.99,USD,Card,Riverside,CA
TX000579,2026-02-25,2026-02-27,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-33.62,USD,Card,Riverside,CA
TX000258,2026-02-27,2026-02-28,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE SERVICES STORAGE,-3.99,USD,Card,Cupertino,CA
TX000459,2026-02-27,2026-03-01,Robinhood Brokerage,brokerage,ROBINHOOD,DIVIDEND RECEIVED,3.7,USD,Brokerage,Menlo Park,CA
TX001093,2026-02-27,2026-02-27,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-11.52,USD,Card,Los Angeles,CA
TX000574,2026-02-28,2026-02-28,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLEFDS RIV 10234,-81.42,USD,Card,Riverside,CA
TX001110,2026-02-28,2026-03-01,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS PHARMACY,-15.65,USD,Card,Riverside,CA
